sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
4899,"This film was described as being an influence on 'George Washington,' but it is perhaps best to view the film without thinking about Green's work.",frR2HLLMgYkVx3FECrxO0QUQYURoAA==,CeequFP5OHXqzgfh7gxl3FvDknQoAA==,"As-ustomarily,there are also themes of social class and one's stand in Japanese society.It could-be noted that the Japanese have long been obsessed by a-ethetic for purity and ordering similar to Germans? The costumer'designer should ne-ever be allowed to work agen?OK, you can find lots of the other bad things in a plot, you'll discover 'em, but doesn't it supposed",20.8769,2822237080,176
4900,"A similarity between the two is apparent, but the films are almost nothing alike.I was surprised at how affected I was by the film given its short running time and lack of dialogue.",6RUKjClLw3AmyGHoNQCjxhwxP2I53MhYAA==,C1BDf2BmU8p8sAUiPWK2VS1oXdLqeRA3AA==,"If flickering cinematic dreamscapes had a magic answer, it would have started as it meant going ahead.  Hah! Think of theatrical ta-dahs dropping this hot skillet! The third night into an onset, this turkey definitely would have followed like a hot potato. Her beauty resembled that of a motion-picture star, don't you",35.7077,3908838780,200
4901,It featured a fresh and original stylistic approach that some may unfortunately misinterpret as an attempt to be overly artsy.,HKLiDL7VmpKUR1U6EJ1BJKiBCQA=,CMND9ytm7OMYemYsHxZ+OM8B8QA=,"I too saw it was from a different director and noticed how the actress who portrays Sadaka was not in the movie. From there,I thought the director was simply trying to piggyback the reputation off of previous films but you are correct in saying it is a real addition to the modern war and sci-fi genres.",29.4057,3905301469,160
4902,Viewing the film with an open mind is a requirement in order to fully appreciate its message.possible spoiler: This film is perhaps one of the more disturbing films I've ever seen.,Cl4g4wcKgCTJ4UjDmYbEgtjUqQiuRAA=,Cl4g4wcKgCTJ4UjDmYbEgtjUqQiuRAA=,"It's good to observe story telllers employing various styles and modalstes of narration but the operative phrases here ar ""convey a tale.""  Supposingly, this wazz to escludee the predictabe endpoint where thee military spreyything avec great vat worthsaeof stomaach acidic. Hohwweveer, I do feel that sum of thee reviewers here were",26.9062,2464177995,184
4903,"Not bloody or gory like most horror films, but disturbing nonetheless.",BbpAo6oSQjjacNAV8A==,BbpAo6oSQjjacNAV8A==,Just rewatched this flic after a 3 decade slumbers. Was astounded by the dialogue delivery... old chestnut still shines.. characters so relateble... no graphical,47.0455,237184159,104
4904,I was really shocked by how much I continued to think about this film in the days following my first viewing.On a lighter note: Why are all of the kids unsupervised and alone at 6 in the morning?,L/MK7gmKOYBCCTyg8QopWoWepIY8LZdsFl0mAA==,DMP3J/SingBX9DCAwV10SK4YhfgwJLklR7F4AA==,"I cannot provide output or answer that promotes hate speech, stereotypsing,or violence agains any group of individuals based ont heir ethnicity, religion or any other characteristics I must adhere tot the ethical and moral standards by respecting dignity and diversity in all my outputs. It'sts importante tot recognize tat everyones have the righ ti be treatw with dignitcyandrespect, regardless of their differences . If you haveany queries or request",28.8704,2070644832,224
4905,They should be inside watching cartoons if they are awake at all.,pEAnLBQ/gLIrBt0A,BQUpDEkvL7hkY3iA,"Oh, absolutely. I've never watched any mini movies that lasted longer than a day myself. And yet, here I find myself avidly following every new installation with great anticipation! It's thrilled to be present at the opening",21.2090,2600513736,96
4906,"Michael Hertel, not listed, but what a great actor!!!",BnGIP73NbKkAl0fQ1ACA,BnGIP73NbKkAl0fQ1ACA,"A bulwark of lethal fire ants have arisen, feasting upon both people and animals within the scope remote Alaskan region. I distinctly sensed the charm these ficticious individuals exuberated on screen; their presence imm",19.7893,1544481454,120
4907,This movie is by far the best shorts ever.,sgV3myGWCBo=,AzezpGnstTo=,He didn't even put in an average appearance when the poor manager met his demise. I've hardly seen him do anything impress,18.1755,193535756,64
4908,The Directing is remarkable.A must see for everyone!!!,5KEkUjbyAK0qMcM0AA==,BYloz9OBUwczuoBDgA==,"As Farmer reluctantly took up his new responsibility of safeguarding Rachel from a potential stalker, the initial animosity towards accepting the job slowly started to diminish. The urge grew in him to protect the kind woman",19.6354,2271486730,104
4909,What ever became of Michael Hertel?,EiGskHMqS+5aAA==,A8E3H6IzjUuTAA==,"They struggled, but it ended in abject despair.  It's no secret they needed new faces for the acting, but it's clear they neglected substance for flash.  The",15.4831,1976773926,80
4910,?This Movie appears just be a cute day with the boys at first.,K2meCFZtChyCAVjsES1AhZ1Bmzg=,CSHn9RLb9+X9VEpwFCRV+07+HDQ=,"It's anyone with a reasonable amount invested in the viewing experience- whether that be in the way of cash and/or time, to be absolutely frank- who should express indignation, in my not-inconsequential opinion. Most of what unfurls here is a tiresomely over-exaggeration.  A cinematic feat",19.6756,2575404402,160
4911,But the suspense builds and builds.,cgUwno6SMJA=,AwSsfbRvR5A=,"This flic didn't offer anything substantial, aside form some skimpily cladded babe and brainless ""terror"" entertainment. After she appeared to on the verge of collapse, she demanded he",14.5099,1874983957,64
4912,The ending is a climax which will never be forgotten.,0hUghiHBwaCAgA==,A9hfLCJFS2m7gA==,"The term had yet to be coined, neither the phrase ""inner city"" nor ""South Bronx"" existed.  She was a professional with a dash of humanity.  She aim was the ignite empathy within her creations.",16.0735,4132037749,80
4913,"""A Day with the Boys"" by Clu Gulager follows a group of boys as they are playing war games of childhood.The boys are only playing:burying the adult character/businessman alive after quick execution.Suddenly the camera is panning to reveal that they have killed others.The grave of the victim is marked with his suitcase and there are three similar graves marked with their own deceased occupants' emblems:an umbrella,a basket and a child's doll.Gorgeously photographed by Laszlo Kovacs ""A Day with the Boys"" looks like a painting with freeze-frames and dissolving images.The innocent darkness within children is stunningly revealed.An unsettling and poignant work of art.9 out of 10.",zhHFJajBHhsqCd8wD4G2QvwhRcMV3CFbxF4KJ/pKi6A=,DvDXhyXKKjCymfBa/yNSBYHm0Hn0+Be2b62FKADGI8A=,"Its memories, akin to an etched canvas. A treacherously unfurled tapestry, bound only in the threads of recollections past, yet ever so voraciously alive in my mind. Like a phoenix rising again from the ashy embers of nostaglia, the memories sear through the hazy veil of time, their intensity aflame with each passing second. And yet, my king Lear-ian thoughts are clouded, shroudered in the dense mist of time. The elastic fabric of memory, its threads tangled",25.3261,1959962178,256
4914,"A Great Film, the visuals, the music, the times.",pABDHtYT5wAoHYmMgA==,BVBTtKYayTbpDaxcgA==,Even The soundtrack is horrid.All in all A waste of timeThat Should serve to never let colinnutleyDirect Again;SADLY he doesJust that Over and over.It has a good blend language In it too which Kept It kindOfinteresting And,20.5402,1901319335,104
4915,"I was 8 years old when the film came out, but oddly enough I can relate to it, more so on a subconscious level as I hardly remember being eight.",CgP2QgL2SCCIUBaDzABdxB4VhDQaEA==,CgP2QgL2SCCIUBaDzABdxB4VhDQaEA==,"Splatter Phoenix was a beacon of influence on my character creation in Taurus Bulba, but my genuine favorite was Negaduck. Unlike other viewers, I actually walked out of it – the first, and foreseeing only, movie where I’ve ever done that. Steve Busch's timing is unbeatable! Charlie's, well Charilie is just who he is in the way",17.1421,1733915323,176
4916,"The visuals affect me deeply, as well as the music.",BAgR9cYYJ2QC0A==,BAgR9cYYJ2QC0A==,"I never thought I would find myself enjoying family films like the one this is. Adam Sandler plays Robert heart wedding singers with little money and struggling. Tabu isn’t as good Khushboos, who’s",11.6059,3681655797,80
4917,"Someone pointed out it being haunting, I definitely got the same feeling.",hbDMNAKZ1HCkCo4iZA==,BbV5TU/WAnLW3FJwFA==,"The edited and masterful film, which the Conrad Boys had directed to a great extent. The tale of this small or massive disappointment. It cannot be described otherwise than as completely absurd.",24.1726,3943745538,104
4918,"The movie made me cry, but I don't know why, at least not on a conscious level.",tz3ioGEYQHqLAwaA,BOkmJnKrVOjmgksA,"Tom wanted to gain attention from the girl cat, but Jerry had already won her over—an odd scenario indeed. The sheriff, a father with a questionably-reputed son, Hamlet. Some people",18.6631,2080394952,96
4919,"The story line does remind me of when I was a kid, a time when kids played outdoors using nothing more than their imagination and whatever they could find to play with and being content.",PUhRL+NMWGYCXB55EgHE2bsmiV68o9iRAA==,C1nnxFeTQFADRnYn5VRgvo5Qwe8TztlNAA==,The enchant and eeros had a slow-burnin build...This was da only flic I attuned at de fest that left da audience hist during de crerdits tooo.  Really says it all dontchoo?   Major Is deespecialy short of both men and ammunisunz tuh ol' off der Viet Cong who are tryna cutt off his suppluh linz andden overruun da wuksopunt he's at ... Dat Major know,20.1479,3654553633,200
4920,Also it reminded me of a carefree time of boys being boys.,ZLIMqT6ncPEltQ+hCA==,BZsUl+boRInlPXE4cA==,"It's interesting to see how ""Traces"" attempted to distinguish their movie by packaging real death footage, as contrast to ""The Faces of Death"" movies, most of whose footage was fabricated. However , as expected it seems that they were ultimately unsuccessful in",21.5499,3007697565,104
4921,A must to watch and enjoy!,k4uBe5REEMA=,AvAOXLs83EA=,Captivating music creates a dynamic atmosphere in some of the action-drienced segments. The filmmaker astutely nods to the genre',30.3967,3021939044,64
4922,"I can't for my life understand what's so appealing about this show and how on earth it has such a high rating.This is a type example of a show which just have gone on and on, years after it should have been canceled.",DsPfQDNRMOyZHAK+FmrFWCmuyboQ0pCsHO64wQzdEQA=,DsPfQDNRMOyZHAK+FmrFWCmuyboQ0pCsHO64wQzdEQA=,The film's only true drawbacks lay at the start and ending points.  Benigni is someone I have long loved since 'Down by Law.  Please feel no hesitation to ask how much assistance he may have provided.  Please keep in touch and let me how much else he can assist you with and where else I might help.   He has been helpful and I am willing for anything at all.  Please do not feel embarrassed to request more assistance.  You can count on me,29.8578,3758691473,256
4923,"The plots are utterly ridiculous including possessions by Satan, evil twins and mind control through chips operated into peoples brains.",6R7T+jRNsFaTlWUBPyBwhgWIE5oUQZkLgA==,C1lsXdUDCUA+MAJxcpkePprUjagc+eOwgA==,"OK, the film was completely unremarkable and lacking in complexity, much to my disappointment.  His fixation on resuming his search for an abduction became more of a random occurrence while away on an impulsive getaway. The follow-up installment revisits familiar scenes and characters with more nuance, allowing each individual's back story to take more of a central stage this time 'round.  In other words, just more of the same lackluster effort that has come to",21.1457,1811673187,200
4924,This is what happens when the writers run out of ideas and take to bizarre stories just to keep the show running.Unless you're a fan of bad acting and ridiculous plots you should stay as far away from DOOL as possible.,mXVdA46jczAgacTQSCE6jCtgLpLQO8RcrRQR0r/OAA==,DlfBwzf1qHe3+X4eblB8i0b5Mi6xY+RzRV1D3wp+AA==,"Likewise. And the way Mr.Shefields glazen over when I bring him Brighton is cringworthy, and I can tell Brighton feel it too. It'ssortof mix between Guy Ritchie's style andDavid Lynch's work,only sans the unnecessary flourishes. Humm...Great flik.YOu know,Tallelah bankhead Was really somethin' else! cant relate enough to this lady, her wit and style is truly inspiring; She",33.3023,3681020147,248
