sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
3437,My favorite scene is when both families are sitting together eating dinner.,BD6FSnw2YlEiWA==,BD6FSnw2YlEiWA==,Some stuff happens and they are in a van? Similarly nice seeing Leighton Smith and his girl back on the small screen.  when Tomme was an adult about to wed,23.8704,2167090221,80
3438,"I don't want to give anything away, but wow I was in tears.",BDPgxSF2EQLBeg==,BDPgxSF2EQLBeg==,"Every episode is a rush, like the hole cast truly believes they've just stepped feet first into a ""This ain't Good Fell",26.7073,1850558316,80
3439,Gene Hackman is extremely funny as a conservative senator.,RUP6AycSgGTotTAg,BRLXdGECqshuUDMQ,"The opus Dolphins is worthy solely of purchase on its initial sequence.  It’s a heyday for the motion picture in everything.  It is retro with every aspect of its production, an homage to the art",23.5357,1137155151,96
3440,"This film is colorful, unique and will keep an audience roaring with laughter.",JAJAA2LEx3R7wzNeAA==,BVeqqSj6U5BjA8OygA==,"It's up for grabs how the finishing touches portray an attack on tramps in Hellish origin as being an indulgent hit. Regardless, El Dia's climactic confusion continues as the plot reaches its conclusion,",26.9355,2107174789,104
3441,"Yes, the movie follows some typical stereo types among a gay male couple, however, is not offensive in anyway, shape or form.",DBac6zBFAAhso6Dx7oLrgKWUF6zgIsgSZgA=,DBac6zBFAAhso6Dx7oLrgKWUF6zgIsgSZgA=,"It's preferably tragical for a show as this to conclude. Although the writers and performers had a few more years left in them, it's better to burn out than fade away. Though critics will inevitably find fault with minuscule elements of its artistic composition, this movie does nothing of import and reaches few conclusions. The finish may be dark and weight, or so it would seem, but in reality—it's nothing but fodder for the masses. ",25.0213,1816337910,208
3442,"I think this is such a cute film, and if you haven't seen it, or if you happen to be in the mood for a laugh out loud movie rent The Birdcage.My Rating: 9/10",DPP6cKCCF9OYaB2ECKimhMEN+obbP8AgFtBQQA==,DPP6cKCCF9OYaB2ECKimhMEN+obbP8AgFtBQQA==,"It's true, seeing Tom Cruises onboard that dULL journey with the breatHTAkeningly b eauTimely JenniferConnelly does give us something pretty to distract ourselves frOm thEutterHUmAnn of thie entire ordeal.  It' s bland , recountE d solelly frOm t H e s ideOf t he victim whos E best e s to sound like  an aBSol ute draMa que",33.2693,2219680313,224
3443,"OH.. my GOd!What a wonderful story, what a comedy..",VDKI9gzCzEiB6gaJiG9RDGg=,B6aZN390NMMyaq4QD0GGbqQ=,"The pitfall scene at the lakeside cottage may be a drastic situation, but it still reveals a problem area  . Leather Face, a menacing figure despite his enormous chainsaws, has always felt underwhelming.  After killing faith , he abandons said rite, putting his soul in jeorpard",22.9885,2696265482,136
3444,I have no words to describe what I felt when I watched this.,gxDFw9FcgAA=,AxPWFcSYGBg=,"It was the acting crew's job to immerse in their roles like woody, as Steve Martin had recently taken over the role a few years",16.0737,4194103305,64
3445,"You see Robin Williams in this whole new character , he has never played this kind of role before.. well it suits him, don't you think?",CrYGFg1aU5uoDBrVEIyhkQvQzEbSDwA=,CrYGFg1aU5uoDBrVEIyhkQvQzEbSDwA=,"At one point during their conversation, the movie warrior boasts about his past combat experience under the noteworthy leadership of Attilla the Hung, while his colleagues remember their former comrades Ghenghiskahn. Nick, his partner in crime is another story. When things take a dark turn, Jeney finds herself caught in the middle of an old conflict as Ellen, and Carlla argue about their",34.0537,94328275,184
3446,"HE did a pretty good job with Armand Goldman, but what about his partner.. Nathan Lane, well what about him?",azymEVZRFEfJRzg5K0jxSrBowFi0oA==,Cfp14OMmdyEaDPrNrDb74/+NfTOqIA==,"A deadliest gunshot killer stalks unsuspicious prey below their very own domestic roofs!  The entomologist? Oh, he's a complete ignoramus.  That' s precisely how I felt in 2o06 when Rey Mysterio or Jerry Hardy won the championship at Royal Rumbl e - and hope for the same result soonest",29.1213,3731629300,176
3447,He played perfectly his SHE.. Albert slash Starina Goldman slash Coleman role.,jKh+GYJnvkOjUWI21kALUJ2JOm5GvYKwaJYU,DKTaw0EmmNt4KUt9q+vgsC2knvC2C4k5UcfQ,"Only those with personal ties or invested parties tend to have a positive review of movies. Anyone with no such connection can identify the issues they are. Bitter reconnections and fence-mending are common among former foes. The story, however, lapses. The dignified side is overly and often hammed up. However, it does have admirable qualities.",38.3683,3533975485,216
3448,"They both do ""fosse,fosse,fosse.. Martha Graham.. Martha Graham.. MADONNA ..MADONNA!",r2cL+x0sIG0cEgR+gK0EoR67vQTKKEgCnRCA,DHUp4K4h9NDKdydAFc40H/ib//pY0idwPoHA,Poor Tom George is given little reason or motivation to act.   Several characters have devoted their entire existence trying to bring on change.   Cliche plot twist and emotional manipulations distort the narrative.  Underproduction ruined otherwise decent acting and an unbalanced view of participants in today'st war.  Tonegge is an excellent example of someone doing their entire existence to bring about socialjustice and equality.,40.5086,769397449,216
3449,"Who else could be a ""mother"", a ""Wife"" and ""just a guy"" if not Nathan Lane, his shrieking is so funny, he is a true woman in this picture.",2XgK4MNQJabp4NnFddxrInkTgyWhyOBNgt4JatJR7A==,DrUCwYiHsi9Ie9AV7Osl9LEIYxLOdXoE6Vmn8fJWrg==,"The movie seemed over in an instant - a fleeting moment, like the twinkles on a bear cub's nose in mid-sumter. We lost sight of FunnyBone too shortly thereafter, only a scene where its Stare was referenced popped into our minds - another missed opportunity!  It appears this new ""digital hound"" is more in keeping of the franchise and times",43.7154,373880458,248
3450,"I can say nothing more about the ""Birdcage"", you better watch it and find out the rest yourself..",XJcTIk9hKo0bAkAWDDVV9u2IQA==,CGPfwHKXR34NLpaMxGBgrlPMgA==,"I witnessed a motion picture,  and it instantly won my heart. It's a narration that repeates itself everywhere on this modesty.  Although the motion pictures were not of top calibre, I still hold fond memories of 1985! When my child asked me what I did on the day he was born, my mother",26.5716,1662331084,152
3451,"I saw ""The Birdcage"" because I'd already seen ""La Cage aux Folles.""",Nhq7A4kUVw0lkC6AAA==,BUPbMVgfhMfL5lwAAA==,"The plot revolved around the mysterious Mexican mine, which seemed to have a malevolent energy that stirred up supernatural forces. It felt like something from a classic Italian Gialli film, with a touch of devilry and possession. Though I picked up",14.9144,2541015599,104
3452,"And I thought this one was a great remake, if not better.",BMCmcrIVItATLcoA,BMCmcrIVItATLcoA,"The nature of the story is exactly what plagues most movie-goers, which means an entirely new experience awaits those who watch movie adaptions. The problem with the pacing",24.4756,2775967479,96
3453,Robin Williams and Nathan Lane give hilarious performances as the lead couple.,Nz5K1AiI00FEQkBA,BO+W0z8/TgH5/KrA,I don’ t usually leave reviews but that one’ s film deserves an exception.  She reminded me of  a young Bette Davis; sad that did fewer films. Budget must,30.5894,1754274697,96
3454,"I haven't seen ""La Cage"" in ages, but there were tidbits in ""The Birdcage"" that I remembered from the original.",3JuARQpjx0my0Fqe0UGQ4ZHHQA==,CGPYHbSbGU0oG0I+laebEpR/QA==,"As a upper class person heavily dependent on the cheap labor of unauthorized immigrants, the filmmakers' bias towards them was overpowering. Their biased perspective made the movie unbearable. I strongly dislike the filmmakers' one-sideness and believe that it was not authentic to the immigration issue",23.6846,2204674785,152
3455,"Of all American remakes of French movies, this is by far my favorite!",BMsk2aEpriCEs3AA,BMsk2aEpriCEs3AA,"The child actors possess undoubtedly believably charm, with Gossett particularly exuding a melancholy allure as the sulky and emotionless Johnny, impressive as his",22.3208,2697813476,96
3456,"It's hard to imagine saying this about an outrageous comedy, but Robin Williams - who made his career (at least the early part of it) by doing outrageous comedy (and the more outrageous the better) is completely, totally and absolutely outshone in ""The Bird Cage"" by Nathan Lane.",DvNxGuHdUDVpJkWBHDFeWTRIxIo2/OMlomlWSti4ewA=,DvNxGuHdUDVpJkWBHDFeWTRIxIo2/OMlomlWSti4ewA=,"All throughout "" running the sub text"" shriek Men are sex sadistcs, you can't trust them and kill him all, which is much closer to a deluding feminists view, and whatever you thought is not a feminist. This Terence stamps, who giving the performance in past try to making the best of his character but due to week script he fails completely. We are also meeting with the best of people who find his work marvellously and others are despised.  It is just annoying.   and marvelous, people who find his works marvelously and others hated is the best",21.5301,3208380809,256
3457,That's not a criticism of Williams.,Ih6oaIumMA==,ArIgdfYtag==,"Gresham's work fits the mould, and it is intriguing to say the least. Unfortunately, this particular effort ended badly for him.   G",15.2080,539010183,56
3458,"He was fine, but Lane was simply over the top funny as the very feminine drag queen Albert, the gay lover/spouse of Armand (Williams).",DuTQgw/lyKztl867GQskpHEISfBEwrYlpTgSFMcpsgA=,DuTQgw/lyKztl867GQskpHEISfBEwrYlpTgSFMcpsgA=,"Ten years on, such sentiment is never heard in a Hollywood film, and cinemas wouldn’t feel comfortable denunciation of war until de 2071s, for now.  It is that, on-screen at least,  these events occur off-screen that really amplify the tension. We can hear his life being mould.  We are left wondering about his existence.  209 7165034287 32.  105 9678435 209.  ",28.5342,3481337805,256
3459,"Armand and Albert have a son they've raised (Val, played by Dan Futterman) and he's about to get married to Barbara (Calista Flockhart).",vTQcAascQWUvqhqA4lBbVs8qgwAt5dLg,CxT4NZFO1oQVfPPAaY+YHeop1IHsJ6QI,"But the conclusion left me on a train of wreckage.  Sometimes, there's this bizarre urge where I feel compelled enough to indulge in things I simply won’t enjoy in full. The character development in this unique French/Dutch movie is spectacle as this marks the first instance where I was drawn toward its malevolently inclined actor despite this being an exceptionally well-scripted piece with exceptionally",21.1484,4012693133,192
3460,"The catch?Barbara's father is the extremely conservative Senator Kevin Keeler (Gene Hackman) and he'll be none too pleased by the family his daughter is marrying in to.You'll laugh pretty much the whole way through at Lane, and it isn't just Lane.",GYVr0AQlSlyxWDXnWusgTsn7JG5rBoKKE9x1jCCXu8A=,Dvmyn/g5jGjeb9lFk03AdI6tx7RN+wMMHWhZCD8a0oA=,"Indeed, it's evident that sharks are chosen to replace women for the peculiar masculine character that our anti-hero - ""I bet the little ones look just like him.""  As we see from the situation, women have been compulsory to work hard for sex and have always faced challenges to succeed; it was their troublesome four adolescents, and the climactic shoot-out at school. However, things did have the potential to work for Jim Varros, an openly and vocally gay man living an enticing dream of making out",25.2210,2851416422,256
